time,station_id,node_id,queue_length,occupied_piles,waiting_vehicles,charging_slots
16,12,12607605906,0,0,[],"[None, None]"
16,13,5227839640,0,0,[],"[None, None]"
16,14,8567221411,0,0,[],"[None, None]"
16,15,5227839750,0,0,[],"[None, None]"
16,16,2183271343,0,0,[],"[None, None]"
16,17,12772227058,0,0,[],"[None, None]"
16,18,12772227059,0,0,[],"[None, None]"
16,19,12772227060,0,0,[],"[None, None]"
16,20,12772227061,0,0,[],"[None, None]"
16,21,12772227062,0,0,[],"[None, None]"
16,22,6854581441,0,0,[],"[None, None]"
16,23,5315933054,0,0,[],"[None, None]"
16,24,12798065832,0,0,[],"[None, None]"
16,25,12774584141,0,0,[],"[None, None]"
16,26,12774691148,0,0,[],"[None, None]"
16,27,12774691150,0,0,[],"[None, None]"
16,28,12774691151,0,0,[],"[None, None]"
16,29,12774691152,0,0,[],"[None, None]"
16,30,12774691153,0,0,[],"[None, None]"
16,31,12774691154,0,0,[],"[None, None]"
16,32,12776127683,0,0,[],"[None, None]"
16,33,12776127684,0,0,[],"[None, None]"
16,34,6386646158,0,0,[],"[None, None]"
16,35,12776127686,0,0,[],"[None, None]"
16,36,12776127687,0,0,[],"[None, None]"
16,37,12776127688,0,0,[],"[None, None]"
16,38,12776127689,0,0,[],"[None, None]"
16,39,12776127690,0,0,[],"[None, None]"
16,40,12776127691,0,0,[],"[None, None]"
16,41,4084644936,0,0,[],"[None, None]"
16,42,1174948856,0,0,[],"[None, None]"
16,43,5227263043,0,0,[],"[None, None]"
16,44,3359333919,0,0,[],"[None, None]"
16,45,8293663947,0,0,[],"[None, None]"
16,46,12777982601,0,0,[],"[None, None]"
16,47,8341547329,0,0,[],"[None, None]"
16,48,5232087693,0,0,[],"[None, None]"
16,49,8564126435,0,0,[],"[None, None]"
16,50,8564126440,0,0,[],"[None, None]"
16,51,8564126438,0,0,[],"[None, None]"
16,52,6417062246,0,0,[],"[None, None]"
16,53,8261604036,0,0,[],"[None, None]"
16,54,8563847378,0,0,[],"[None, None]"
16,55,12248565005,0,0,[],"[None, None]"
16,56,13109905631,0,0,[],"[None, None]"
17,0,2896525936,0,0,[],"[None, None]"
17,1,5229674646,0,0,[],"[None, None]"
17,2,5318075316,0,0,[],"[None, None]"
17,3,9083346991,0,0,[],"[None, None]"
17,4,2212686561,0,0,[],"[None, None]"
17,5,13403837890,0,0,[],"[None, None]"
17,6,11780099853,0,0,[],"[None, None]"
17,7,8311429790,0,0,[],"[None, None]"
17,8,2189504431,0,0,[],"[None, None]"
17,9,12184400264,0,0,[],"[None, None]"
17,10,8524589575,0,0,[],"[None, None]"
17,11,4638394171,0,0,[],"[None, None]"
17,12,12607605906,0,0,[],"[None, None]"
17,13,5227839640,0,0,[],"[None, None]"
17,14,8567221411,0,0,[],"[None, None]"
17,15,5227839750,0,0,[],"[None, None]"
17,16,2183271343,0,0,[],"[None, None]"
17,17,12772227058,0,0,[],"[None, None]"
17,18,12772227059,0,0,[],"[None, None]"
17,19,12772227060,0,0,[],"[None, None]"
17,20,12772227061,0,0,[],"[None, None]"
17,21,12772227062,0,0,[],"[None, None]"
17,22,6854581441,0,0,[],"[None, None]"
17,23,5315933054,0,0,[],"[None, None]"
17,24,12798065832,0,0,[],"[None, None]"
17,25,12774584141,0,0,[],"[None, None]"
17,26,12774691148,0,0,[],"[None, None]"
17,27,12774691150,0,0,[],"[None, None]"
17,28,12774691151,0,0,[],"[None, None]"
17,29,12774691152,0,0,[],"[None, None]"
17,30,12774691153,0,0,[],"[None, None]"
17,31,12774691154,0,0,[],"[None, None]"
17,32,12776127683,0,0,[],"[None, None]"
17,33,12776127684,0,0,[],"[None, None]"
17,34,6386646158,0,0,[],"[None, None]"
17,35,12776127686,0,0,[],"[None, None]"
