time,event_type,vehicle_id,node,battery,status,assigned_task,target_station,total_distance,total_score
8,step,3,0,120.0,idle,,,0.0,0.0
8,step,4,0,120.0,idle,,,0.0,0.0
9,dispatch,0,0,120.0,moving_to_task,13,,0.0,0.0
9,step,0,0,118.5,moving_to_task,13,,1.5,0.0
9,step,1,0,120.0,idle,,,0.0,0.0
9,step,2,0,120.0,idle,,,0.0,0.0
9,step,3,0,120.0,idle,,,0.0,0.0
9,step,4,0,120.0,idle,,,0.0,0.0
10,step,0,0,117.0,moving_to_task,13,,3.0,0.0
10,step,1,0,120.0,idle,,,0.0,0.0
10,step,2,0,120.0,idle,,,0.0,0.0
10,step,3,0,120.0,idle,,,0.0,0.0
10,step,4,0,120.0,idle,,,0.0,0.0
11,dispatch,1,0,120.0,moving_to_task,1,,0.0,0.0
11,step,0,0,115.5,moving_to_task,13,,4.5,0.0
11,step,1,0,118.5,moving_to_task,1,,1.5,0.0
11,step,2,0,120.0,idle,,,0.0,0.0
11,step,3,0,120.0,idle,,,0.0,0.0
11,step,4,0,120.0,idle,,,0.0,0.0
12,step,0,0,114.0,moving_to_task,13,,6.0,0.0
12,step,1,0,117.0,moving_to_task,1,,3.0,0.0
12,step,2,0,120.0,idle,,,0.0,0.0
12,step,3,0,120.0,idle,,,0.0,0.0
12,step,4,0,120.0,idle,,,0.0,0.0
13,step,0,20,112.5,moving_to_task,13,,7.5,0.0
13,step,1,0,115.5,moving_to_task,1,,4.5,0.0
13,step,2,0,120.0,idle,,,0.0,0.0
13,step,3,0,120.0,idle,,,0.0,0.0
13,step,4,0,120.0,idle,,,0.0,0.0
14,task_finish,0,23,111.734,moving_to_task,,,8.266,94.0404
14,move_to_depot,0,23,111.734,moving_to_depot,,,8.266,94.0404
14,step,0,23,111.734,moving_to_depot,,,8.266,94.0404
14,step,1,0,114.0,moving_to_task,1,,6.0,0.0
14,step,2,0,120.0,idle,,,0.0,0.0
14,step,3,0,120.0,idle,,,0.0,0.0
14,step,4,0,120.0,idle,,,0.0,0.0
15,step,0,23,110.234,moving_to_depot,,,9.766,94.0404
15,step,1,0,112.5,moving_to_task,1,,7.5,0.0
15,step,2,0,120.0,idle,,,0.0,0.0
15,step,3,0,120.0,idle,,,0.0,0.0
15,step,4,0,120.0,idle,,,0.0,0.0
16,step,0,20,108.734,moving_to_depot,,,11.266,94.0404
16,step,1,0,111.0,moving_to_task,1,,9.0,0.0
16,step,2,0,120.0,idle,,,0.0,0.0
16,step,3,0,120.0,idle,,,0.0,0.0
16,step,4,0,120.0,idle,,,0.0,0.0
17,step,0,20,107.234,moving_to_depot,,,12.766,94.0404
17,step,1,0,109.5,moving_to_task,1,,10.5,0.0
17,step,2,0,120.0,idle,,,0.0,0.0
17,step,3,0,120.0,idle,,,0.0,0.0
17,step,4,0,120.0,idle,,,0.0,0.0
18,step,0,20,105.734,moving_to_depot,,,14.266,94.0404
18,step,1,0,108.0,moving_to_task,1,,12.0,0.0
18,step,2,0,120.0,idle,,,0.0,0.0
18,step,3,0,120.0,idle,,,0.0,0.0
18,step,4,0,120.0,idle,,,0.0,0.0
19,step,0,20,104.234,moving_to_depot,,,15.766,94.0404
19,step,1,4,106.5,moving_to_task,1,,13.5,0.0
19,step,2,0,120.0,idle,,,0.0,0.0
19,step,3,0,120.0,idle,,,0.0,0.0
19,step,4,0,120.0,idle,,,0.0,0.0
20,reach_depot,0,0,103.468,idle,,,16.532,94.0404
20,step,0,0,103.468,idle,,,16.532,94.0404
20,step,1,4,105.0,moving_to_task,1,,15.0,0.0
20,step,2,0,120.0,idle,,,0.0,0.0
20,step,3,0,120.0,idle,,,0.0,0.0
20,step,4,0,120.0,idle,,,0.0,0.0
21,task_finish,1,5,104.4405,moving_to_task,,,15.5595,88.6643
21,move_to_depot,1,5,104.4405,moving_to_depot,,,15.5595,88.6643
21,step,0,0,103.468,idle,,,16.532,94.0404
21,step,1,5,104.4405,moving_to_depot,,,15.5595,88.6643
21,step,2,0,120.0,idle,,,0.0,0.0
21,step,3,0,120.0,idle,,,0.0,0.0
21,step,4,0,120.0,idle,,,0.0,0.0
22,step,0,0,103.468,idle,,,16.532,94.0404
22,step,1,5,102.9405,moving_to_depot,,,17.0595,88.6643
22,step,2,0,120.0,idle,,,0.0,0.0
22,step,3,0,120.0,idle,,,0.0,0.0
22,step,4,0,120.0,idle,,,0.0,0.0
23,step,0,0,103.468,idle,,,16.532,94.0404
23,step,1,4,101.4405,moving_to_depot,,,18.5595,88.6643
23,step,2,0,120.0,idle,,,0.0,0.0
23,step,3,0,120.0,idle,,,0.0,0.0
23,step,4,0,120.0,idle,,,0.0,0.0
24,dispatch,0,0,103.468,moving_to_task,8,,16.532,94.0404
24,dispatch,2,0,120.0,moving_to_task,17,,0.0,0.0
24,step,0,0,101.968,moving_to_task,8,,18.032,94.0404
24,step,1,4,99.9405,moving_to_depot,,,20.0595,88.6643
24,step,2,0,118.5,moving_to_task,17,,1.5,0.0
24,step,3,0,120.0,idle,,,0.0,0.0
24,step,4,0,120.0,idle,,,0.0,0.0
25,step,0,0,100.468,moving_to_task,8,,19.532,94.0404
25,step,1,4,98.4405,moving_to_depot,,,21.5595,88.6643
25,step,2,0,117.0,moving_to_task,17,,3.0,0.0
25,step,3,0,120.0,idle,,,0.0,0.0
25,step,4,0,120.0,idle,,,0.0,0.0
26,task_finish,0,3,99.2974,moving_to_task,,,20.7026,191.138
26,move_to_depot,0,3,99.2974,moving_to_depot,,,20.7026,191.138
26,step,0,3,99.2974,moving_to_depot,,,20.7026,191.138
26,step,1,4,96.9405,moving_to_depot,,,23.0595,88.6643
26,step,2,0,115.5,moving_to_task,17,,4.5,0.0
26,step,3,0,120.0,idle,,,0.0,0.0
26,step,4,0,120.0,idle,,,0.0,0.0
27,step,0,3,97.7974,moving_to_depot,,,22.2026,191.138
27,step,1,4,95.4405,moving_to_depot,,,24.5595,88.6643
27,step,2,0,114.0,moving_to_task,17,,6.0,0.0
27,step,3,0,120.0,idle,,,0.0,0.0
27,step,4,0,120.0,idle,,,0.0,0.0
28,step,0,3,96.2974,moving_to_depot,,,23.7026,191.138
28,step,1,4,93.9405,moving_to_depot,,,26.0595,88.6643
28,step,2,20,112.5,moving_to_task,17,,7.5,0.0
28,step,3,0,120.0,idle,,,0.0,0.0
28,step,4,0,120.0,idle,,,0.0,0.0
29,reach_depot,0,0,95.1267,idle,,,24.8733,191.138
29,task_finish,2,23,111.734,moving_to_task,,,8.266,94.0404
29,move_to_depot,2,23,111.734,moving_to_depot,,,8.266,94.0404
29,step,0,0,95.1267,idle,,,24.8733,191.138
29,step,1,4,92.4405,moving_to_depot,,,27.5595,88.6643
29,step,2,23,111.734,moving_to_depot,,,8.266,94.0404
29,step,3,0,120.0,idle,,,0.0,0.0
29,step,4,0,120.0,idle,,,0.0,0.0
30,step,0,0,95.1267,idle,,,24.8733,191.138
30,step,1,4,90.9405,moving_to_depot,,,29.0595,88.6643
30,step,2,23,110.234,moving_to_depot,,,9.766,94.0404
30,step,3,0,120.0,idle,,,0.0,0.0
30,step,4,0,120.0,idle,,,0.0,0.0
31,step,0,0,95.1267,idle,,,24.8733,191.138
31,step,1,4,89.4405,moving_to_depot,,,30.5595,88.6643
31,step,2,20,108.734,moving_to_depot,,,11.266,94.0404
31,step,3,0,120.0,idle,,,0.0,0.0
31,step,4,0,120.0,idle,,,0.0,0.0
32,reach_depot,1,0,88.881,idle,,,31.119,88.6643
32,step,0,0,95.1267,idle,,,24.8733,191.138
32,step,1,0,88.881,idle,,,31.119,88.6643
32,step,2,20,107.234,moving_to_depot,,,12.766,94.0404
32,step,3,0,120.0,idle,,,0.0,0.0
32,step,4,0,120.0,idle,,,0.0,0.0
33,step,0,0,95.1267,idle,,,24.8733,191.138
33,step,1,0,88.881,idle,,,31.119,88.6643
33,step,2,20,105.734,moving_to_depot,,,14.266,94.0404
33,step,3,0,120.0,idle,,,0.0,0.0
33,step,4,0,120.0,idle,,,0.0,0.0
34,step,0,0,95.1267,idle,,,24.8733,191.138
34,step,1,0,88.881,idle,,,31.119,88.6643
34,step,2,20,104.234,moving_to_depot,,,15.766,94.0404
34,step,3,0,120.0,idle,,,0.0,0.0
34,step,4,0,120.0,idle,,,0.0,0.0
35,reach_depot,2,0,103.468,idle,,,16.532,94.0404
35,step,0,0,95.1267,idle,,,24.8733,191.138
35,step,1,0,88.881,idle,,,31.119,88.6643
35,step,2,0,103.468,idle,,,16.532,94.0404
35,step,3,0,120.0,idle,,,0.0,0.0
35,step,4,0,120.0,idle,,,0.0,0.0
36,dispatch,0,0,95.1267,moving_to_task,12,,24.8733,191.138
36,step,0,0,93.6267,moving_to_task,12,,26.3733,191.138
36,step,1,0,88.881,idle,,,31.119,88.6643
36,step,2,0,103.468,idle,,,16.532,94.0404
36,step,3,0,120.0,idle,,,0.0,0.0
36,step,4,0,120.0,idle,,,0.0,0.0
37,step,0,0,92.1267,moving_to_task,12,,27.8733,191.138
37,step,1,0,88.881,idle,,,31.119,88.6643
37,step,2,0,103.468,idle,,,16.532,94.0404
37,step,3,0,120.0,idle,,,0.0,0.0
37,step,4,0,120.0,idle,,,0.0,0.0
38,task_finish,0,3,90.9561,moving_to_task,,,29.0439,288.2356
38,move_to_depot,0,3,90.9561,moving_to_depot,,,29.0439,288.2356
38,step,0,3,90.9561,moving_to_depot,,,29.0439,288.2356
38,step,1,0,88.881,idle,,,31.119,88.6643
38,step,2,0,103.468,idle,,,16.532,94.0404
38,step,3,0,120.0,idle,,,0.0,0.0
38,step,4,0,120.0,idle,,,0.0,0.0
39,step,0,3,89.4561,moving_to_depot,,,30.5439,288.2356
39,step,1,0,88.881,idle,,,31.119,88.6643
39,step,2,0,103.468,idle,,,16.532,94.0404
39,step,3,0,120.0,idle,,,0.0,0.0
39,step,4,0,120.0,idle,,,0.0,0.0
40,step,0,3,87.9561,moving_to_depot,,,32.0439,288.2356
40,step,1,0,88.881,idle,,,31.119,88.6643
40,step,2,0,103.468,idle,,,16.532,94.0404
40,step,3,0,120.0,idle,,,0.0,0.0
40,step,4,0,120.0,idle,,,0.0,0.0
41,dispatch,1,0,88.881,moving_to_task,27,,31.119,88.6643
41,reach_depot,0,0,86.7854,idle,,,33.2146,288.2356
41,step,0,0,86.7854,idle,,,33.2146,288.2356
41,step,1,0,87.381,moving_to_task,27,,32.619,88.6643
41,step,2,0,103.468,idle,,,16.532,94.0404
41,step,3,0,120.0,idle,,,0.0,0.0
41,step,4,0,120.0,idle,,,0.0,0.0
42,step,0,0,86.7854,idle,,,33.2146,288.2356
42,step,1,0,85.881,moving_to_task,27,,34.119,88.6643
42,step,2,0,103.468,idle,,,16.532,94.0404
42,step,3,0,120.0,idle,,,0.0,0.0
42,step,4,0,120.0,idle,,,0.0,0.0
43,step,0,0,86.7854,idle,,,33.2146,288.2356
43,step,1,0,84.381,moving_to_task,27,,35.619,88.6643
43,step,2,0,103.468,idle,,,16.532,94.0404
43,step,3,0,120.0,idle,,,0.0,0.0
43,step,4,0,120.0,idle,,,0.0,0.0
44,dispatch,0,0,86.7854,moving_to_task,25,,33.2146,288.2356
44,step,0,0,85.2854,moving_to_task,25,,34.7146,288.2356
44,step,1,0,82.881,moving_to_task,27,,37.119,88.6643
44,step,2,0,103.468,idle,,,16.532,94.0404
44,step,3,0,120.0,idle,,,0.0,0.0
44,step,4,0,120.0,idle,,,0.0,0.0
45,step,0,0,83.7854,moving_to_task,25,,36.2146,288.2356
45,step,1,0,81.381,moving_to_task,27,,38.619,88.6643
45,step,2,0,103.468,idle,,,16.532,94.0404
45,step,3,0,120.0,idle,,,0.0,0.0
45,step,4,0,120.0,idle,,,0.0,0.0
46,step,0,0,82.2854,moving_to_task,25,,37.7146,288.2356
46,step,1,0,79.881,moving_to_task,27,,40.119,88.6643
46,step,2,0,103.468,idle,,,16.532,94.0404
46,step,3,0,120.0,idle,,,0.0,0.0
46,step,4,0,120.0,idle,,,0.0,0.0
47,step,0,0,80.7854,moving_to_task,25,,39.2146,288.2356
47,step,1,0,78.381,moving_to_task,27,,41.619,88.6643
47,step,2,0,103.468,idle,,,16.532,94.0404
47,step,3,0,120.0,idle,,,0.0,0.0
47,step,4,0,120.0,idle,,,0.0,0.0
48,step,0,0,79.2854,moving_to_task,25,,40.7146,288.2356
48,step,1,0,76.881,moving_to_task,27,,43.119,88.6643
48,step,2,0,103.468,idle,,,16.532,94.0404
48,step,3,0,120.0,idle,,,0.0,0.0
48,step,4,0,120.0,idle,,,0.0,0.0
49,task_finish,1,4,75.6191,moving_to_task,,,44.3809,179.1072
49,move_to_depot,1,4,75.6191,moving_to_depot,,,44.3809,179.1072
49,step,0,0,77.7854,moving_to_task,25,,42.2146,288.2356
49,step,1,4,75.6191,moving_to_depot,,,44.3809,179.1072
49,step,2,0,103.468,idle,,,16.532,94.0404
49,step,3,0,120.0,idle,,,0.0,0.0
49,step,4,0,120.0,idle,,,0.0,0.0
50,dispatch,2,0,103.468,moving_to_task,19,,16.532,94.0404
50,step,0,0,76.2854,moving_to_task,25,,43.7146,288.2356
50,step,1,4,74.1191,moving_to_depot,,,45.8809,179.1072
50,step,2,0,101.968,moving_to_task,19,,18.032,94.0404
50,step,3,0,120.0,idle,,,0.0,0.0
50,step,4,0,120.0,idle,,,0.0,0.0
51,step,0,1,74.7854,moving_to_task,25,,45.2146,288.2356
51,step,1,4,72.6191,moving_to_depot,,,47.3809,179.1072
51,step,2,0,100.468,moving_to_task,19,,19.532,94.0404
51,step,3,0,120.0,idle,,,0.0,0.0
51,step,4,0,120.0,idle,,,0.0,0.0
52,step,0,1,73.2854,moving_to_task,25,,46.7146,288.2356
52,step,1,4,71.1191,moving_to_depot,,,48.8809,179.1072
52,step,2,0,98.968,moving_to_task,19,,21.032,94.0404
52,step,3,0,120.0,idle,,,0.0,0.0
52,step,4,0,120.0,idle,,,0.0,0.0
53,step,0,1,71.7854,moving_to_task,25,,48.2146,288.2356
53,step,1,4,69.6191,moving_to_depot,,,50.3809,179.1072
53,step,2,0,97.468,moving_to_task,19,,22.532,94.0404
53,step,3,0,120.0,idle,,,0.0,0.0
53,step,4,0,120.0,idle,,,0.0,0.0
54,step,0,1,70.2854,moving_to_task,25,,49.7146,288.2356
54,step,1,4,68.1191,moving_to_depot,,,51.8809,179.1072
54,step,2,0,95.968,moving_to_task,19,,24.032,94.0404
54,step,3,0,120.0,idle,,,0.0,0.0
54,step,4,0,120.0,idle,,,0.0,0.0
55,task_finish,0,13,69.5753,moving_to_task,,,50.4247,375.7095
55,move_to_depot,0,13,69.5753,moving_to_depot,,,50.4247,375.7095
55,step,0,13,69.5753,moving_to_depot,,,50.4247,375.7095
55,step,1,4,66.6191,moving_to_depot,,,53.3809,179.1072
55,step,2,0,94.468,moving_to_task,19,,25.532,94.0404
55,step,3,0,120.0,idle,,,0.0,0.0
55,step,4,0,120.0,idle,,,0.0,0.0
56,step,0,13,68.0753,moving_to_depot,,,51.9247,375.7095
56,step,1,4,65.1191,moving_to_depot,,,54.8809,179.1072
56,step,2,0,92.968,moving_to_task,19,,27.032,94.0404
56,step,3,0,120.0,idle,,,0.0,0.0
56,step,4,0,120.0,idle,,,0.0,0.0
57,step,0,13,66.5753,moving_to_depot,,,53.4247,375.7095
57,step,1,4,63.6191,moving_to_depot,,,56.3809,179.1072
57,step,2,0,91.468,moving_to_task,19,,28.532,94.0404
57,step,3,0,120.0,idle,,,0.0,0.0
57,step,4,0,120.0,idle,,,0.0,0.0
58,dispatch,3,0,120.0,moving_to_task,0,,0.0,0.0
58,reach_depot,1,0,62.3572,idle,,,57.6428,179.1072
58,step,0,13,65.0753,moving_to_depot,,,54.9247,375.7095
58,step,1,0,62.3572,idle,,,57.6428,179.1072
58,step,2,4,89.968,moving_to_task,19,,30.032,94.0404
58,step,3,0,118.5,moving_to_task,0,,1.5,0.0
58,step,4,0,120.0,idle,,,0.0,0.0
59,dispatch,1,0,62.3572,moving_to_task,5,,57.6428,179.1072
59,dispatch,4,0,120.0,moving_to_task,29,,0.0,0.0
59,step,0,1,63.5753,moving_to_depot,,,56.4247,375.7095
59,step,1,0,60.8572,moving_to_task,5,,59.1428,179.1072
59,step,2,4,88.468,moving_to_task,19,,31.532,94.0404
59,step,3,0,117.0,moving_to_task,0,,3.0,0.0
59,step,4,0,118.5,moving_to_task,29,,1.5,0.0
60,task_finish,2,5,87.9085,moving_to_task,,,32.0915,182.7047
60,move_to_depot,2,5,87.9085,moving_to_depot,,,32.0915,182.7047
60,step,0,1,62.0753,moving_to_depot,,,57.9247,375.7095
60,step,1,0,59.3572,moving_to_task,5,,60.6428,179.1072
60,step,2,5,87.9085,moving_to_depot,,,32.0915,182.7047
60,step,3,0,115.5,moving_to_task,0,,4.5,0.0
60,step,4,0,117.0,moving_to_task,29,,3.0,0.0
61,step,0,1,60.5753,moving_to_depot,,,59.4247,375.7095
61,step,1,0,57.8572,moving_to_task,5,,62.1428,179.1072
61,step,2,5,86.4085,moving_to_depot,,,33.5915,182.7047
61,step,3,0,114.0,moving_to_task,0,,6.0,0.0
61,step,4,0,115.5,moving_to_task,29,,4.5,0.0
62,step,0,1,59.0753,moving_to_depot,,,60.9247,375.7095
62,step,1,0,56.3572,moving_to_task,5,,63.6428,179.1072
62,step,2,4,84.9085,moving_to_depot,,,35.0915,182.7047
62,step,3,0,112.5,moving_to_task,0,,7.5,0.0
62,step,4,0,114.0,moving_to_task,29,,6.0,0.0
63,step,0,1,57.5753,moving_to_depot,,,62.4247,375.7095
63,step,1,0,54.8572,moving_to_task,5,,65.1428,179.1072
63,step,2,4,83.4085,moving_to_depot,,,36.5915,182.7047
63,step,3,0,111.0,moving_to_task,0,,9.0,0.0
63,step,4,20,112.5,moving_to_task,29,,7.5,0.0
64,step,0,1,56.0753,moving_to_depot,,,63.9247,375.7095
64,step,1,0,53.3572,moving_to_task,5,,66.6428,179.1072
64,step,2,4,81.9085,moving_to_depot,,,38.0915,182.7047
64,step,3,0,109.5,moving_to_task,0,,10.5,0.0
64,step,4,20,111.0,moving_to_task,29,,9.0,0.0
65,step,0,1,54.5753,moving_to_depot,,,65.4247,375.7095
65,step,1,0,51.8572,moving_to_task,5,,68.1428,179.1072
65,step,2,4,80.4085,moving_to_depot,,,39.5915,182.7047
65,step,3,1,108.0,moving_to_task,0,,12.0,0.0
65,step,4,20,109.5,moving_to_task,29,,10.5,0.0
66,task_finish,1,1,50.6249,moving_to_task,,,69.3751,270.6678
66,move_to_depot,1,1,50.6249,moving_to_depot,,,69.3751,270.6678
66,step,0,1,53.0753,moving_to_depot,,,66.9247,375.7095
66,step,1,1,50.6249,moving_to_depot,,,69.3751,270.6678
66,step,2,4,78.9085,moving_to_depot,,,41.0915,182.7047
66,step,3,1,106.5,moving_to_task,0,,13.5,0.0
66,step,4,20,108.0,moving_to_task,29,,12.0,0.0
67,reach_depot,0,0,52.3651,idle,,,67.6349,375.7095
67,task_finish,4,14,106.9429,moving_to_task,,,13.0571,90.5657
67,move_to_depot,4,14,106.9429,moving_to_depot,,,13.0571,90.5657
67,step,0,0,52.3651,idle,,,67.6349,375.7095
67,step,1,1,49.1249,moving_to_depot,,,70.8751,270.6678
67,step,2,4,77.4085,moving_to_depot,,,42.5915,182.7047
67,step,3,1,105.0,moving_to_task,0,,15.0,0.0
67,step,4,14,106.9429,moving_to_depot,,,13.0571,90.5657
68,dispatch,0,0,52.3651,moving_to_task,10,,67.6349,375.7095
68,step,0,0,50.8651,moving_to_task,10,,69.1349,375.7095
68,step,1,1,47.6249,moving_to_depot,,,72.3751,270.6678
68,step,2,4,75.9085,moving_to_depot,,,44.0915,182.7047
68,step,3,1,103.5,moving_to_task,0,,16.5,0.0
68,step,4,14,105.4429,moving_to_depot,,,14.5571,90.5657
69,task_finish,3,13,102.7898,moving_to_task,,,17.2102,87.4739
69,move_to_depot,3,13,102.7898,moving_to_depot,,,17.2102,87.4739
69,step,0,0,49.3651,moving_to_task,10,,70.6349,375.7095
69,step,1,1,46.1249,moving_to_depot,,,73.8751,270.6678
69,step,2,4,74.4085,moving_to_depot,,,45.5915,182.7047
69,step,3,13,102.7898,moving_to_depot,,,17.2102,87.4739
69,step,4,14,103.9429,moving_to_depot,,,16.0571,90.5657
70,task_finish,0,3,48.1945,moving_to_task,,,71.8055,471.2072
70,move_to_depot,0,3,48.1945,moving_to_depot,,,71.8055,471.2072
70,step,0,3,48.1945,moving_to_depot,,,71.8055,471.2072
70,step,1,1,44.6249,moving_to_depot,,,75.3751,270.6678
70,step,2,4,72.9085,moving_to_depot,,,47.0915,182.7047
70,step,3,13,101.2898,moving_to_depot,,,18.7102,87.4739
70,step,4,14,102.4429,moving_to_depot,,,17.5571,90.5657
71,reach_depot,2,0,72.3491,idle,,,47.6509,182.7047
71,step,0,3,46.6945,moving_to_depot,,,73.3055,471.2072
71,step,1,1,43.1249,moving_to_depot,,,76.8751,270.6678
71,step,2,0,72.3491,idle,,,47.6509,182.7047
71,step,3,13,99.7898,moving_to_depot,,,20.2102,87.4739
71,step,4,14,100.9429,moving_to_depot,,,19.0571,90.5657
72,dispatch,2,0,72.3491,moving_to_task,22,,47.6509,182.7047
72,step,0,3,45.1945,moving_to_depot,,,74.8055,471.2072
72,step,1,1,41.6249,moving_to_depot,,,78.3751,270.6678
72,step,2,0,70.8491,moving_to_task,22,,49.1509,182.7047
72,step,3,13,98.2898,moving_to_depot,,,21.7102,87.4739
72,step,4,20,99.4429,moving_to_depot,,,20.5571,90.5657
73,reach_depot,0,0,44.0238,idle,,,75.9762,471.2072
73,step,0,0,44.0238,idle,,,75.9762,471.2072
73,step,1,1,40.1249,moving_to_depot,,,79.8751,270.6678
73,step,2,0,69.3491,moving_to_task,22,,50.6509,182.7047
73,step,3,1,96.7898,moving_to_depot,,,23.2102,87.4739
73,step,4,20,97.9429,moving_to_depot,,,22.0571,90.5657
74,dispatch,0,0,44.0238,moving_to_task,23,,75.9762,471.2072
74,reach_depot,1,0,38.8926,idle,,,81.1074,270.6678
74,task_finish,2,10,68.4815,moving_to_task,,,51.5185,277.9842
74,move_to_depot,2,10,68.4815,moving_to_depot,,,51.5185,277.9842
74,step,0,0,42.5238,moving_to_task,23,,77.4762,471.2072
74,step,1,0,38.8926,idle,,,81.1074,270.6678
74,step,2,10,68.4815,moving_to_depot,,,51.5185,277.9842
74,step,3,1,95.2898,moving_to_depot,,,24.7102,87.4739
74,step,4,20,96.4429,moving_to_depot,,,23.5571,90.5657
75,dispatch,1,0,38.8926,moving_to_task,20,,81.1074,270.6678
75,step,0,0,41.0238,moving_to_task,23,,78.9762,471.2072
75,step,1,0,37.3926,moving_to_task,20,,82.6074,270.6678
75,step,2,10,66.9815,moving_to_depot,,,53.0185,277.9842
75,step,3,1,93.7898,moving_to_depot,,,26.2102,87.4739
75,step,4,20,94.9429,moving_to_depot,,,25.0571,90.5657
76,reach_depot,4,0,93.8858,idle,,,26.1142,90.5657
76,step,0,0,39.5238,moving_to_task,23,,80.4762,471.2072
76,step,1,0,35.8926,moving_to_task,20,,84.1074,270.6678
76,step,2,10,65.4815,moving_to_depot,,,54.5185,277.9842
76,step,3,1,92.2898,moving_to_depot,,,27.7102,87.4739
76,step,4,0,93.8858,idle,,,26.1142,90.5657
77,dispatch,4,0,93.8858,moving_to_task,24,,26.1142,90.5657
77,reach_depot,2,0,64.614,idle,,,55.386,277.9842
77,step,0,0,38.0238,moving_to_task,23,,81.9762,471.2072
77,step,1,0,34.3926,moving_to_task,20,,85.6074,270.6678
77,step,2,0,64.614,idle,,,55.386,277.9842
77,step,3,1,90.7898,moving_to_depot,,,29.2102,87.4739
77,step,4,0,92.3858,moving_to_task,24,,27.6142,90.5657
78,step,0,20,36.5238,moving_to_task,23,,83.4762,471.2072
78,step,1,0,32.8926,moving_to_task,20,,87.1074,270.6678
78,step,2,0,64.614,idle,,,55.386,277.9842
78,step,3,1,89.2898,moving_to_depot,,,30.7102,87.4739
78,step,4,0,90.8858,moving_to_task,24,,29.1142,90.5657
79,step,0,20,35.0238,moving_to_task,23,,84.9762,471.2072
79,step,1,0,31.3926,moving_to_task,20,,88.6074,270.6678
79,step,2,0,64.614,idle,,,55.386,277.9842
79,step,3,1,87.7898,moving_to_depot,,,32.2102,87.4739
79,step,4,0,89.3858,moving_to_task,24,,30.6142,90.5657
80,step,0,20,33.5238,moving_to_task,23,,86.4762,471.2072
80,step,1,0,29.8926,moving_to_task,20,,90.1074,270.6678
80,step,2,0,64.614,idle,,,55.386,277.9842
80,step,3,1,86.2898,moving_to_depot,,,33.7102,87.4739
80,step,4,0,87.8858,moving_to_task,24,,32.1142,90.5657
81,reach_depot,3,0,85.5797,idle,,,34.4203,87.4739
81,step,0,20,32.0238,moving_to_task,23,,87.9762,471.2072
81,step,1,0,28.3926,moving_to_task,20,,91.6074,270.6678
81,step,2,0,64.614,idle,,,55.386,277.9842
81,step,3,0,85.5797,idle,,,34.4203,87.4739
81,step,4,20,86.3858,moving_to_task,24,,33.6142,90.5657
82,task_finish,0,14,30.9667,moving_to_task,,,89.0333,560.5729
82,move_to_depot,0,14,30.9667,moving_to_depot,,,89.0333,560.5729
82,task_finish,1,22,28.2328,moving_to_task,,,91.7672,362.2719
82,move_to_depot,1,22,28.2328,moving_to_depot,,,91.7672,362.2719
82,task_finish,4,23,85.6198,moving_to_task,,,34.3802,184.4062
82,move_to_depot,4,23,85.6198,moving_to_depot,,,34.3802,184.4062
82,step,0,14,30.9667,moving_to_depot,,,89.0333,560.5729
82,step,1,22,28.2328,moving_to_depot,,,91.7672,362.2719
