time,total_score,pending_tasks,completed_tasks,expired_tasks,charging_queue_total,avg_battery
107,3039.7444,2,34,0,0,62.4234
108,3039.7444,2,34,0,0,62.6758
109,3039.7444,2,34,0,0,62.9758
110,3039.7444,2,34,0,0,63.2758
111,3039.7444,2,34,0,0,63.6526
112,3039.7444,2,34,0,0,64.2526
113,3039.7444,2,34,0,0,64.2526
114,3039.7444,2,34,0,0,64.2526
115,3039.7444,2,34,0,0,64.1026
116,3039.7444,2,34,0,0,63.9203
117,3039.7444,2,34,0,0,63.7703
118,3121.7957,2,35,0,0,63.7122
119,3212.3553,2,36,0,0,63.6055
120,3212.3553,2,36,0,0,63.5963
121,3212.3553,2,36,0,0,62.8463
122,3212.3553,2,36,0,0,62.1036
123,3212.3553,2,36,0,0,62.1036
124,3212.3553,2,36,0,0,61.9536
125,3212.3553,2,36,0,0,61.8036
126,3301.1272,2,37,0,0,61.4656
127,3387.1971,2,38,0,0,60.8939
128,3387.1971,2,38,0,0,60.3372
129,3387.1971,2,38,0,0,59.7402
130,3387.1971,2,38,0,0,59.7402
131,3387.1971,2,38,0,0,59.7402
132,3387.1971,3,38,0,0,59.7402
133,3387.1971,3,38,0,0,59.7402
134,3418.9108,2,39,1,0,59.7925
135,3418.9108,2,39,1,0,59.8422
136,3447.6322,1,40,2,0,59.9457
137,3619.9645,1,42,2,0,60.0473
138,3619.9645,0,42,2,0,59.2973
139,3709.3528,0,43,2,0,58.5787
140,3709.3528,1,43,2,0,57.857
141,3709.3528,1,43,2,0,57.107
142,3709.3528,1,43,2,0,56.4093
143,3801.5686,1,44,2,0,55.7952
144,3801.5686,1,44,2,0,55.0526
145,3892.4093,0,45,2,0,54.4094
146,3982.7464,0,46,2,0,53.6655
147,3982.7464,1,46,2,0,52.9155
148,3982.7464,2,46,2,0,52.2721
149,3982.7464,1,46,2,0,51.6096
150,3982.7464,2,46,2,0,50.8657
151,3982.7464,3,46,2,0,51.7842
152,4070.4281,2,47,2,0,52.6478
153,4070.4281,2,47,2,0,53.5046
154,4070.4281,1,47,2,0,54.2546
155,4070.4281,1,47,2,0,55.0046
156,4342.7953,1,50,2,0,55.9325
157,4342.7953,1,50,2,0,56.7419
158,4342.7953,0,50,2,0,57.4919
159,4342.7953,0,50,2,0,58.2419
160,4342.7953,0,50,2,0,58.9919
161,4431.9096,0,51,2,0,59.7635
162,4431.9096,0,51,2,0,60.6635
163,4431.9096,0,51,2,0,60.9635
164,4431.9096,0,51,2,0,61.304
165,4518.8506,0,52,2,0,61.6609
166,4616.1811,0,53,2,0,61.44
167,4616.1811,0,53,2,0,61.14
168,4616.1811,0,53,2,0,60.8961
169,4616.1811,0,53,2,0,60.8179
170,4616.1811,0,53,2,0,60.6709
171,4699.7879,0,54,2,0,61.4244
172,4699.7879,0,54,2,0,62.0274
173,4699.7879,0,54,2,0,63.3774
174,4699.7879,0,54,2,0,64.7274
175,4699.7879,0,54,2,0,66.0774
176,4699.7879,0,54,2,0,67.4274
177,4699.7879,0,54,2,0,68.8343
178,4787.3277,0,55,2,0,70.2742
179,4787.3277,0,55,2,0,71.6242
180,4787.3277,0,55,2,0,73.0755
181,4787.3277,0,55,2,0,75.1755
182,4787.3277,0,55,2,0,76.8255
183,4787.3277,0,55,2,0,78.3255
184,4787.3277,0,55,2,0,79.8255
185,4787.3277,0,55,2,0,80.71
186,4787.3277,0,55,2,0,81.61
187,4881.3986,0,56,2,0,81.6885
188,4977.2168,0,57,2,0,81.6915
189,4977.2168,0,57,2,0,81.6915
190,5067.8397,1,58,2,0,81.0853
191,5247.6427,1,60,2,0,80.3888
192,5247.6427,2,60,2,0,80.3888
193,5340.2356,2,61,2,0,80.4043
194,5340.2356,3,61,2,0,80.5719
195,5340.2356,1,61,2,0,80.5719
196,5340.2356,1,61,2,0,79.8219
197,5340.2356,1,61,2,0,79.0719
198,5518.7569,1,63,2,0,78.5254
199,5518.7569,2,63,2,0,77.8292
200,5518.7569,1,63,2,0,77.0792
201,5518.7569,1,63,2,0,76.5117
202,5518.7569,1,63,2,0,76.2117
203,5518.7569,1,63,2,0,75.9117
204,5791.9137,1,66,2,0,75.7878
205,5791.9137,1,66,2,0,75.4878
206,5791.9137,1,66,2,0,74.8878
207,5879.2983,1,67,2,0,73.7519
208,5879.2983,1,67,2,0,72.6632
209,5879.2983,1,67,2,0,71.7368
210,5879.2983,1,67,2,0,70.9321
211,5879.2983,1,67,2,0,70.0351
212,5879.2983,1,67,2,0,69.8851
213,5879.2983,1,67,2,0,69.7351
214,5879.2983,1,67,2,0,69.6376
215,5879.2983,1,67,2,0,69.7876
216,5879.2983,1,67,2,0,69.9376
217,5966.8611,1,68,2,0,70.0314
218,6053.3487,1,69,2,0,69.8293
219,6053.3487,1,69,2,0,69.5293
220,6053.3487,1,69,2,0,69.0793
221,6053.3487,1,69,2,0,68.735
222,6053.3487,1,69,2,0,68.435
223,6053.3487,1,69,2,0,67.985
224,6144.8915,1,70,2,0,67.5588
225,6144.8915,1,70,2,0,67.1088
226,6144.8915,1,70,2,0,66.6588
227,6144.8915,1,70,2,0,66.2088
228,6144.8915,1,70,2,0,65.4588
229,6144.8915,1,70,2,0,64.8026
230,6318.4154,1,72,2,0,63.89
231,6318.4154,1,72,2,0,62.6379
232,6404.97,1,73,2,0,61.5708
233,6493.8849,1,74,2,0,60.5066
234,6493.8849,1,74,2,0,59.3066
235,6586.1258,1,75,2,0,58.2468
236,6676.484,1,76,2,0,57.0565
237,6676.484,1,76,2,0,55.8565
238,6676.484,1,76,2,0,54.6565
239,6767.0417,1,77,2,0,53.4994
240,6767.0417,1,77,2,0,52.2994
241,6767.0417,1,77,2,0,50.9494
242,6767.0417,1,77,2,0,49.4494
243,6767.0417,2,77,2,0,48.2777
244,6767.0417,1,77,2,0,47.0665
245,6767.0417,1,77,2,0,46.7353
246,6767.0417,1,77,2,0,46.5853
247,6944.9556,1,79,2,0,46.5377
248,6976.4483,0,80,3,0,46.4461
249,6976.4483,0,80,3,0,46.4461
250,6976.4483,0,80,3,0,46.2961
251,6976.4483,0,80,3,0,46.1461
252,7067.2128,0,81,3,0,46.1068
253,7067.2128,0,81,3,0,45.9734
254,7067.2128,0,81,3,0,45.8234
255,7067.2128,0,81,3,0,45.6734
256,7067.2128,0,81,3,0,45.3734
257,7067.2128,0,81,3,0,45.1966
258,7157.6087,0,82,3,0,44.7626
259,7157.6087,0,82,3,0,44.1626
260,7157.6087,0,82,3,0,43.5626
261,7255.3066,0,83,3,0,42.6064
262,7255.3066,0,83,3,0,41.6421
263,7255.3066,0,83,3,0,40.4451
264,7343.819,0,84,3,0,40.1968
265,7433.1461,0,85,3,0,39.768
266,7433.1461,0,85,3,0,39.3254
267,7433.1461,0,85,3,0,39.6413
268,7433.1461,0,85,3,0,39.7943
269,7607.3978,1,87,3,0,40.7363
270,7607.3978,4,87,3,0,41.4863
271,7703.2152,4,88,3,0,42.2392
272,7703.2152,4,88,3,0,42.9892
273,7791.6674,5,89,3,0,43.7979
274,7791.6674,5,89,3,0,44.5479
275,7885.3688,5,90,3,0,45.4076
276,7885.3688,5,90,3,0,46.1576
277,7885.3688,5,90,3,0,46.9076
278,7885.3688,5,90,3,0,47.8602
279,7885.3688,5,90,3,0,50.1102
280,7885.3688,6,90,3,0,52.3602
281,7885.3688,6,90,3,0,54.669
282,7977.3928,4,91,3,0,56.1897
283,7977.3928,3,91,3,0,56.9544
284,7977.3928,3,91,3,0,59.2044
285,7977.3928,3,91,3,0,61.5471
286,7977.3928,2,91,3,0,63.7971
287,7977.3928,2,91,3,0,65.4471
288,8067.495,2,92,3,0,67.0974
289,8067.495,2,92,3,0,68.7681
290,8067.495,2,92,3,0,70.4211
291,8156.093,2,93,3,0,72.9208
292,8243.5287,2,94,3,0,75.4601
293,8243.5287,2,94,3,0,77.8601
294,8243.5287,2,94,3,0,80.2601
295,8243.5287,2,94,3,0,82.6601
296,8243.5287,2,94,3,0,83.6682
297,8243.5287,2,94,3,0,84.5682
298,8243.5287,2,94,3,0,85.4682
299,8243.5287,3,94,3,0,86.2182
300,8324.4774,2,95,3,0,86.3264
301,8324.4774,2,95,3,0,86.426
302,8324.4774,2,95,3,0,86.0082
303,8324.4774,2,95,3,0,85.7082
304,8324.4774,2,95,3,0,85.4082
305,8414.3482,2,96,3,0,85.22
306,8506.4283,2,97,3,0,85.0333
307,8535.3259,1,98,4,0,83.9663
308,8625.5827,1,99,4,0,82.7924
309,8625.5827,1,99,4,0,81.2924
310,8722.1965,1,100,4,0,79.928
311,8804.8856,1,101,4,0,78.4429
312,8900.9644,2,102,4,0,76.9893
313,8900.9644,2,102,4,0,75.4893
314,8900.9644,2,102,4,0,73.9893
315,8900.9644,2,102,4,0,72.9378
316,8990.3992,1,103,4,0,71.9734
317,9081.1456,1,104,4,0,70.8508
318,9081.1456,1,104,4,0,70.5338
319,9081.1456,2,104,4,0,70.3268
320,9081.1456,2,104,4,0,70.1768
321,9174.2644,2,105,4,0,70.08
322,9174.2644,2,105,4,0,69.93
323,9174.2644,2,105,4,0,69.63
324,9174.2644,2,105,4,0,69.33
325,9174.2644,2,105,4,0,69.03
326,9264.2139,2,106,4,0,68.9791
327,9264.2139,2,106,4,0,69.0674
328,9264.2139,2,106,4,0,69.2174
329,9264.2139,2,106,4,0,69.3674
330,9264.2139,2,106,4,0,69.5174
331,9354.8521,2,107,4,0,69.7238
332,9294.8521,1,107,5,0,69.8738
333,9294.8521,1,107,5,0,70.0238
334,9294.8521,1,107,5,0,70.0238
335,9294.8521,1,107,5,0,69.2738
336,9294.8521,1,107,5,0,68.6487
337,9391.4422,1,108,5,0,68.1804
338,9391.4422,1,108,5,0,67.5804
339,9391.4422,1,108,5,0,66.8304
340,9477.7922,1,109,5,0,66.2117
341,9477.7922,1,109,5,0,65.7434
342,9477.7922,1,109,5,0,65.1434
343,9477.7922,1,109,5,0,64.5434
344,9477.7922,1,109,5,0,63.9434
345,9566.3274,1,110,5,0,63.4159
346,9566.3274,1,110,5,0,62.8159
347,9566.3274,1,110,5,0,62.2159
348,9566.3274,1,110,5,0,61.6159
349,9566.3274,1,110,5,0,61.0159
350,9566.3274,1,110,5,0,60.2659
351,9566.3274,1,110,5,0,59.5159
352,9566.3274,1,110,5,0,58.7659
353,9650.8481,1,111,5,0,58.2277
354,9650.8481,1,111,5,0,57.6277
355,9735.9871,1,112,5,0,56.9342
356,9735.9871,1,112,5,0,56.2568
357,9675.9871,0,112,6,0,55.6568
358,9675.9871,0,112,6,0,55.0568
359,9765.5197,0,113,6,0,54.5122
