time,total_score,pending_tasks,completed_tasks,expired_tasks,charging_queue_total,avg_battery
114,261.4904,0,3,0,0,78.8174
115,261.4904,0,3,0,0,78.8174
116,261.4904,0,3,0,0,78.8174
117,261.4904,0,3,0,0,78.8174
118,261.4904,0,3,0,0,78.8174
119,261.4904,0,3,0,0,78.8174
120,261.4904,0,3,0,0,78.8174
121,261.4904,0,3,0,0,78.8174
122,261.4904,0,3,0,0,78.8174
123,261.4904,0,3,0,0,78.8174
124,261.4904,0,3,0,0,78.8174
125,261.4904,0,3,0,0,78.8174
126,261.4904,0,3,0,0,78.8174
127,261.4904,0,3,0,0,78.8174
128,261.4904,0,3,0,0,78.8174
129,261.4904,0,3,0,0,78.8174
130,261.4904,0,3,0,0,78.8174
131,261.4904,0,3,0,0,78.8174
132,261.4904,0,3,0,0,78.8174
133,261.4904,0,3,0,0,78.8174
134,261.4904,0,3,0,0,78.8174
135,261.4904,0,3,0,0,78.8174
136,261.4904,0,3,0,0,78.8174
137,261.4904,0,3,0,0,78.8174
138,261.4904,0,3,0,0,78.8174
139,261.4904,0,3,0,0,78.8174
140,261.4904,0,3,0,0,78.8174
141,261.4904,0,3,0,0,78.8174
142,261.4904,0,3,0,0,78.8174
143,261.4904,0,3,0,0,78.8174
144,261.4904,0,3,0,0,78.8174
145,261.4904,0,3,0,0,78.8174
146,261.4904,0,3,0,0,78.8174
147,261.4904,0,3,0,0,78.8174
148,261.4904,0,3,0,0,78.8174
149,261.4904,0,3,0,0,78.8174
150,261.4904,0,3,0,0,78.8174
151,261.4904,0,3,0,0,78.8174
152,261.4904,0,3,0,0,78.8174
153,261.4904,0,3,0,0,78.8174
154,261.4904,0,3,0,0,78.8174
155,261.4904,0,3,0,0,78.8174
156,261.4904,0,3,0,0,78.8174
157,261.4904,0,3,0,0,78.8174
158,261.4904,0,3,0,0,78.8174
159,261.4904,0,3,0,0,78.8174
160,261.4904,0,3,0,0,78.8174
161,261.4904,0,3,0,0,78.8174
162,261.4904,0,3,0,0,78.8174
163,261.4904,0,3,0,0,78.8174
164,261.4904,0,3,0,0,78.8174
165,261.4904,0,3,0,0,78.8174
166,261.4904,0,3,0,0,78.8174
167,261.4904,0,3,0,0,78.8174
168,261.4904,0,3,0,0,78.8174
169,261.4904,0,3,0,0,78.8174
170,261.4904,0,3,0,0,78.8174
171,261.4904,0,3,0,0,78.8174
172,261.4904,0,3,0,0,78.8174
173,261.4904,0,3,0,0,78.8174
174,261.4904,0,3,0,0,78.8174
175,261.4904,0,3,0,0,78.8174
176,261.4904,0,3,0,0,78.8174
177,261.4904,0,3,0,0,78.8174
178,261.4904,0,3,0,0,78.8174
179,261.4904,0,3,0,0,78.8174
