time,total_score,pending_tasks,completed_tasks,expired_tasks,charging_queue_total,avg_battery
210,5624.0512,2,65,3,0,40.5359
211,5624.0512,2,65,3,0,40.8433
212,5711.7174,2,66,3,0,41.9376
213,5711.7174,2,66,3,0,42.9876
214,5711.7174,2,66,3,0,44.0376
215,5711.7174,2,66,3,0,45.0876
216,5711.7174,2,66,3,0,46.1376
217,5799.2802,2,67,3,0,47.2267
218,5799.2802,3,67,3,0,48.1267
219,5799.2802,3,67,3,0,49.0348
220,5799.2802,3,67,3,0,49.9348
221,5799.2802,2,67,3,0,50.0848
222,5799.2802,2,67,3,0,50.2792
223,5799.2802,2,67,3,0,50.4292
224,5890.823,2,68,3,0,50.7087
225,5890.823,2,68,3,0,51.0087
226,5890.823,2,68,3,0,51.3087
227,5890.823,2,68,3,0,51.6087
228,5890.823,2,68,3,0,51.0087
229,5890.823,1,68,3,0,49.7525
230,5977.579,1,69,3,0,48.5482
231,5977.579,2,69,3,0,47.9482
232,6063.352,2,70,3,0,47.4175
233,6236.0077,3,72,3,0,47.0934
234,6236.0077,3,72,3,0,46.5008
235,6420.2082,3,74,3,0,46.8842
236,6420.2082,3,74,3,0,47.0342
237,6420.2082,3,74,3,0,47.1842
238,6420.2082,3,74,3,0,47.3342
239,6506.575,3,75,3,0,47.4953
240,6506.575,3,75,3,0,47.6453
241,6506.575,4,75,3,0,47.7953
242,6506.575,5,75,3,0,47.9453
243,6506.575,6,75,3,0,48.3781
244,6506.575,5,75,3,0,48.6767
245,6506.575,4,75,3,0,49.6252
246,6506.575,3,75,3,0,50.6231
247,6506.575,2,75,3,0,51.5231
248,6446.575,1,75,4,0,52.5244
249,6446.575,1,75,4,0,54.1744
250,6446.575,2,75,4,0,55.8244
251,6446.575,2,75,4,0,57.4744
252,6537.3395,2,76,4,0,59.3442
253,6627.579,0,77,4,0,60.3675
254,6715.3898,1,78,4,0,61.3526
255,6715.3898,1,78,4,0,62.2526
256,6715.3898,2,78,4,0,63.1526
257,6808.3015,2,79,4,0,64.1212
258,6808.3015,4,79,4,0,65.0212
259,6808.3015,5,79,4,0,65.9212
260,6808.3015,5,79,4,0,66.8212
261,6979.5118,5,81,4,0,67.9337
262,6979.5118,5,81,4,0,68.9569
263,6979.5118,3,81,4,0,68.4238
264,6979.5118,1,81,4,0,68.5738
265,6979.5118,0,81,4,0,67.9738
266,7076.2097,0,82,4,0,67.5068
267,7076.2097,0,82,4,0,66.9068
268,7076.2097,1,82,4,0,66.3068
269,7076.2097,2,82,4,0,65.8398
270,7076.2097,5,82,4,0,65.2558
271,7076.2097,4,82,4,0,64.6558
272,7076.2097,4,82,4,0,64.0558
273,7250.9616,5,84,4,0,63.5978
274,7424.7995,5,86,4,0,63.1374
275,7424.7995,5,86,4,0,62.5374
276,7511.285,6,87,4,0,62.1707
277,7511.285,5,87,4,0,61.5707
278,7603.134,5,88,4,0,61.0789
279,7603.134,5,88,4,0,60.4789
280,7603.134,5,88,4,0,59.1289
281,7603.134,5,88,4,0,57.7789
282,7603.134,5,88,4,0,56.4289
283,7603.134,5,88,4,0,55.1001
284,7780.5854,4,90,4,0,54.0274
285,7780.5854,3,90,4,0,52.6774
286,7870.1834,3,91,4,0,51.6327
287,7870.1834,2,91,4,0,50.5827
288,7962.6008,2,92,4,0,49.5727
289,7962.6008,2,92,4,0,48.6727
290,8053.0249,2,93,4,0,47.8103
291,8053.0249,2,93,4,0,47.0603
292,8053.0249,2,93,4,0,46.3132
293,8053.0249,2,93,4,0,45.7132
294,8053.0249,2,93,4,0,45.1132
295,8053.0249,2,93,4,0,44.5132
296,8139.0177,2,94,4,0,43.745
297,8139.0177,2,94,4,0,42.8657
298,8139.0177,2,94,4,0,42.1157
299,8139.0177,2,94,4,0,41.1738
300,8139.0177,2,94,4,0,40.2738
301,8139.0177,2,94,4,0,39.3738
302,8139.0177,2,94,4,0,38.4738
303,8139.0177,2,94,4,0,37.5738
304,8139.0177,2,94,4,0,36.6738
305,8228.6354,2,95,4,0,35.8434
306,8228.6354,2,95,4,0,34.9755
307,8348.6258,1,97,5,0,34.1906
308,8348.6258,1,97,5,0,33.1406
309,8437.2841,2,98,5,0,32.0337
310,8437.2841,2,98,5,0,30.8337
311,8615.6272,2,100,5,0,29.8075
312,8615.6272,3,100,5,0,28.6075
313,8615.6272,3,100,5,0,27.4075
314,8615.6272,3,100,5,0,26.2075
315,8615.6272,3,100,5,0,25.0771
316,8705.062,2,101,5,0,24.187
317,8795.8723,3,102,5,0,23.0781
318,8795.8723,3,102,5,0,23.511
319,8795.8723,3,102,5,0,23.811
320,8795.8723,3,102,5,0,24.2041
321,8888.9911,3,103,5,0,24.5572
322,8888.9911,3,103,5,0,24.8646
323,8888.9911,4,103,5,0,25.9146
324,8888.9911,4,103,5,0,26.9646
325,8888.9911,4,103,5,0,28.0146
326,8888.9911,4,103,5,0,29.1888
327,8888.9911,4,103,5,0,30.3271
328,8978.5406,4,104,5,0,31.502
329,8978.5406,4,104,5,0,32.7546
330,8978.5406,4,104,5,1,35.4059
331,8978.5406,4,104,5,1,38.1059
332,8918.5406,3,104,6,1,40.8059
