time,event_type,vehicle_id,node,battery,status,assigned_task,task_load,target_station,total_distance,total_score
31,step,2,0,88.5044,moving_to_task,6,47.66,,31.4956,26.934
31,step,3,7,105.0,moving_to_task,4,8.8,,15.0,0.0
31,step,4,0,120.0,idle,,0.0,,0.0,0.0
32,step,0,0,74.7283,moving_to_task,6,80.0,,45.2717,148.7858
32,step,1,7,91.8367,moving_to_task,4,80.0,,28.1633,95.901
32,step,2,0,87.0044,moving_to_task,6,47.66,,32.9956,26.934
32,step,3,7,103.5,moving_to_task,4,8.8,,16.5,0.0
32,step,4,0,120.0,idle,,0.0,,0.0,0.0
33,task_finish,0,3,73.5576,moving_to_task,,0.0,,46.4424,148.7858
33,move_to_depot,0,3,73.5576,moving_to_depot,,0.0,,46.4424,148.7858
33,task_finish,1,9,91.1877,moving_to_task,,0.0,,28.8123,95.901
33,move_to_depot,1,9,91.1877,moving_to_depot,,0.0,,28.8123,95.901
33,task_finish,2,3,85.8338,moving_to_task,,0.0,,34.1662,62.1004
33,move_to_depot,2,3,85.8338,moving_to_depot,,0.0,,34.1662,62.1004
33,task_finish,3,9,102.851,moving_to_task,,0.0,,17.149,7.6526
33,move_to_depot,3,9,102.851,moving_to_depot,,0.0,,17.149,7.6526
33,step,0,3,73.5576,moving_to_depot,,0.0,,46.4424,207.8147
33,step,1,9,91.1877,moving_to_depot,,0.0,,28.8123,165.4696
33,step,2,3,85.8338,moving_to_depot,,0.0,,34.1662,62.1004
33,step,3,9,102.851,moving_to_depot,,0.0,,17.149,7.6526
33,step,4,0,120.0,idle,,0.0,,0.0,0.0
34,step,0,3,72.0576,moving_to_depot,,0.0,,47.9424,207.8147
34,step,1,9,89.6877,moving_to_depot,,0.0,,30.3123,165.4696
34,step,2,3,84.3338,moving_to_depot,,0.0,,35.6662,62.1004
34,step,3,9,101.351,moving_to_depot,,0.0,,18.649,7.6526
34,step,4,0,120.0,idle,,0.0,,0.0,0.0
35,dispatch,4,0,120.0,moving_to_task,22,12.81,,0.0,0.0
35,step,0,3,70.5576,moving_to_depot,,0.0,,49.4424,207.8147
35,step,1,9,88.1877,moving_to_depot,,0.0,,31.8123,165.4696
35,step,2,3,82.8338,moving_to_depot,,0.0,,37.1662,62.1004
35,step,3,9,99.851,moving_to_depot,,0.0,,20.149,7.6526
35,step,4,0,118.5,moving_to_task,22,12.81,,1.5,0.0
36,reach_depot,0,0,69.387,idle,,0.0,,50.613,207.8147
36,reach_depot,2,0,81.6631,idle,,0.0,,38.3369,62.1004
36,step,0,0,69.387,idle,,0.0,,50.613,207.8147
36,step,1,9,86.6877,moving_to_depot,,0.0,,33.3123,165.4696
36,step,2,0,81.6631,idle,,0.0,,38.3369,62.1004
36,step,3,9,98.351,moving_to_depot,,0.0,,21.649,7.6526
36,step,4,0,117.0,moving_to_task,22,12.81,,3.0,0.0
37,task_finish,4,3,115.8294,moving_to_task,,0.0,,4.1706,97.0976
37,move_to_depot,4,3,115.8294,moving_to_depot,,0.0,,4.1706,97.0976
37,step,0,0,69.387,idle,,0.0,,50.613,207.8147
37,step,1,9,85.1877,moving_to_depot,,0.0,,34.8123,165.4696
37,step,2,0,81.6631,idle,,0.0,,38.3369,62.1004
37,step,3,9,96.851,moving_to_depot,,0.0,,23.149,7.6526
37,step,4,3,115.8294,moving_to_depot,,0.0,,4.1706,97.0976
38,dispatch,0,0,69.387,moving_to_task,15,15.78,,50.613,207.8147
38,step,0,0,67.887,moving_to_task,15,15.78,,52.113,207.8147
38,step,1,7,83.6877,moving_to_depot,,0.0,,36.3123,165.4696
38,step,2,0,81.6631,idle,,0.0,,38.3369,62.1004
38,step,3,7,95.351,moving_to_depot,,0.0,,24.649,7.6526
38,step,4,3,114.3294,moving_to_depot,,0.0,,5.6706,97.0976
39,step,0,0,66.387,moving_to_task,15,15.78,,53.613,207.8147
39,step,1,7,82.1877,moving_to_depot,,0.0,,37.8123,165.4696
39,step,2,0,81.6631,idle,,0.0,,38.3369,62.1004
39,step,3,7,93.851,moving_to_depot,,0.0,,26.149,7.6526
39,step,4,3,112.8294,moving_to_depot,,0.0,,7.1706,97.0976
40,task_finish,0,3,65.2164,moving_to_task,,0.0,,54.7836,304.9123
40,move_to_depot,0,3,65.2164,moving_to_depot,,0.0,,54.7836,304.9123
40,reach_depot,4,0,111.6587,idle,,0.0,,8.3413,97.0976
40,step,0,3,65.2164,moving_to_depot,,0.0,,54.7836,304.9123
40,step,1,7,80.6877,moving_to_depot,,0.0,,39.3123,165.4696
40,step,2,0,81.6631,idle,,0.0,,38.3369,62.1004
40,step,3,7,92.351,moving_to_depot,,0.0,,27.649,7.6526
40,step,4,0,111.6587,idle,,0.0,,8.3413,97.0976
41,step,0,3,63.7164,moving_to_depot,,0.0,,56.2836,304.9123
41,step,1,7,79.1877,moving_to_depot,,0.0,,40.8123,165.4696
41,step,2,0,81.6631,idle,,0.0,,38.3369,62.1004
41,step,3,7,90.851,moving_to_depot,,0.0,,29.149,7.6526
41,step,4,0,111.6587,idle,,0.0,,8.3413,97.0976
42,step,0,3,62.2164,moving_to_depot,,0.0,,57.7836,304.9123
42,step,1,7,77.6877,moving_to_depot,,0.0,,42.3123,165.4696
42,step,2,0,81.6631,idle,,0.0,,38.3369,62.1004
42,step,3,7,89.351,moving_to_depot,,0.0,,30.649,7.6526
42,step,4,0,111.6587,idle,,0.0,,8.3413,97.0976
43,reach_depot,0,0,61.0457,idle,,0.0,,58.9543,304.9123
43,step,0,0,61.0457,idle,,0.0,,58.9543,304.9123
43,step,1,7,76.1877,moving_to_depot,,0.0,,43.8123,165.4696
43,step,2,0,81.6631,idle,,0.0,,38.3369,62.1004
43,step,3,7,87.851,moving_to_depot,,0.0,,32.149,7.6526
43,step,4,0,111.6587,idle,,0.0,,8.3413,97.0976
44,step,0,0,61.0457,idle,,0.0,,58.9543,304.9123
44,step,1,7,74.6877,moving_to_depot,,0.0,,45.3123,165.4696
44,step,2,0,81.6631,idle,,0.0,,38.3369,62.1004
44,step,3,7,86.351,moving_to_depot,,0.0,,33.649,7.6526
44,step,4,0,111.6587,idle,,0.0,,8.3413,97.0976
45,reach_depot,1,0,74.0387,idle,,0.0,,45.9613,165.4696
45,reach_depot,3,0,85.702,idle,,0.0,,34.298,7.6526
45,step,0,0,61.0457,idle,,0.0,,58.9543,304.9123
45,step,1,0,74.0387,idle,,0.0,,45.9613,165.4696
45,step,2,0,81.6631,idle,,0.0,,38.3369,62.1004
45,step,3,0,85.702,idle,,0.0,,34.298,7.6526
45,step,4,0,111.6587,idle,,0.0,,8.3413,97.0976
46,step,0,0,61.0457,idle,,0.0,,58.9543,304.9123
46,step,1,0,74.0387,idle,,0.0,,45.9613,165.4696
46,step,2,0,81.6631,idle,,0.0,,38.3369,62.1004
46,step,3,0,85.702,idle,,0.0,,34.298,7.6526
46,step,4,0,111.6587,idle,,0.0,,8.3413,97.0976
47,step,0,0,61.0457,idle,,0.0,,58.9543,304.9123
47,step,1,0,74.0387,idle,,0.0,,45.9613,165.4696
47,step,2,0,81.6631,idle,,0.0,,38.3369,62.1004
47,step,3,0,85.702,idle,,0.0,,34.298,7.6526
47,step,4,0,111.6587,idle,,0.0,,8.3413,97.0976
48,dispatch,0,0,61.0457,moving_to_task,26,10.88,,58.9543,304.9123
48,step,0,0,59.5457,moving_to_task,26,10.88,,60.4543,304.9123
48,step,1,0,74.0387,idle,,0.0,,45.9613,165.4696
48,step,2,0,81.6631,idle,,0.0,,38.3369,62.1004
48,step,3,0,85.702,idle,,0.0,,34.298,7.6526
48,step,4,0,111.6587,idle,,0.0,,8.3413,97.0976
49,step,0,0,58.0457,moving_to_task,26,10.88,,61.9543,304.9123
49,step,1,0,74.0387,idle,,0.0,,45.9613,165.4696
49,step,2,0,81.6631,idle,,0.0,,38.3369,62.1004
49,step,3,0,85.702,idle,,0.0,,34.298,7.6526
49,step,4,0,111.6587,idle,,0.0,,8.3413,97.0976
50,step,0,0,56.5457,moving_to_task,26,10.88,,63.4543,304.9123
50,step,1,0,74.0387,idle,,0.0,,45.9613,165.4696
50,step,2,0,81.6631,idle,,0.0,,38.3369,62.1004
50,step,3,0,85.702,idle,,0.0,,34.298,7.6526
50,step,4,0,111.6587,idle,,0.0,,8.3413,97.0976
51,dispatch,1,0,74.0387,moving_to_task,20,80.0,,45.9613,165.4696
51,dispatch,2,0,81.6631,moving_to_task,20,12.66,,38.3369,62.1004
51,step,0,0,55.0457,moving_to_task,26,10.88,,64.9543,304.9123
51,step,1,0,72.5387,moving_to_task,20,80.0,,47.4613,165.4696
51,step,2,0,80.1631,moving_to_task,20,12.66,,39.8369,62.1004
51,step,3,0,85.702,idle,,0.0,,34.298,7.6526
51,step,4,0,111.6587,idle,,0.0,,8.3413,97.0976
52,step,0,0,53.5457,moving_to_task,26,10.88,,66.4543,304.9123
52,step,1,0,71.0387,moving_to_task,20,80.0,,48.9613,165.4696
52,step,2,0,78.6631,moving_to_task,20,12.66,,41.3369,62.1004
52,step,3,0,85.702,idle,,0.0,,34.298,7.6526
52,step,4,0,111.6587,idle,,0.0,,8.3413,97.0976
53,dispatch,3,0,85.702,moving_to_task,2,14.31,,34.298,7.6526
53,step,0,0,52.0457,moving_to_task,26,10.88,,67.9543,304.9123
53,step,1,0,69.5387,moving_to_task,20,80.0,,50.4613,165.4696
53,step,2,0,77.1631,moving_to_task,20,12.66,,42.8369,62.1004
53,step,3,0,84.202,moving_to_task,2,14.31,,35.798,7.6526
53,step,4,0,111.6587,idle,,0.0,,8.3413,97.0976
54,step,0,0,50.5457,moving_to_task,26,10.88,,69.4543,304.9123
54,step,1,16,68.0387,moving_to_task,20,80.0,,51.9613,165.4696
54,step,2,16,75.6631,moving_to_task,20,12.66,,44.3369,62.1004
54,step,3,0,82.702,moving_to_task,2,14.31,,37.298,7.6526
54,step,4,0,111.6587,idle,,0.0,,8.3413,97.0976
55,task_finish,0,22,50.3859,moving_to_task,,0.0,,69.6141,397.1164
55,move_to_depot,0,22,50.3859,moving_to_depot,,0.0,,69.6141,397.1164
55,step,0,22,50.3859,moving_to_depot,,0.0,,69.6141,397.1164
55,step,1,16,66.5387,moving_to_task,20,80.0,,53.4613,165.4696
55,step,2,16,74.1631,moving_to_task,20,12.66,,45.8369,62.1004
55,step,3,0,81.202,moving_to_task,2,14.31,,38.798,7.6526
55,step,4,0,111.6587,idle,,0.0,,8.3413,97.0976
56,step,0,22,48.8859,moving_to_depot,,0.0,,71.1141,397.1164
56,step,1,16,65.0387,moving_to_task,20,80.0,,54.9613,165.4696
56,step,2,16,72.6631,moving_to_task,20,12.66,,47.3369,62.1004
56,step,3,0,79.702,moving_to_task,2,14.31,,40.298,7.6526
56,step,4,0,111.6587,idle,,0.0,,8.3413,97.0976
57,task_finish,1,25,64.6656,moving_to_task,,0.0,,55.3344,165.4696
57,move_to_depot,1,25,64.6656,moving_to_depot,,0.0,,55.3344,165.4696
57,task_finish,2,25,72.29,moving_to_task,,0.0,,47.71,74.0625
57,move_to_depot,2,25,72.29,moving_to_depot,,0.0,,47.71,74.0625
57,step,0,22,47.3859,moving_to_depot,,0.0,,72.6141,397.1164
57,step,1,25,64.6656,moving_to_depot,,0.0,,55.3344,241.0598
57,step,2,25,72.29,moving_to_depot,,0.0,,47.71,74.0625
57,step,3,20,78.202,moving_to_task,2,14.31,,41.798,7.6526
57,step,4,0,111.6587,idle,,0.0,,8.3413,97.0976
58,dispatch,4,0,111.6587,moving_to_task,0,4.66,,8.3413,97.0976
58,step,0,22,45.8859,moving_to_depot,,0.0,,74.1141,397.1164
58,step,1,25,63.1656,moving_to_depot,,0.0,,56.8344,241.0598
58,step,2,25,70.79,moving_to_depot,,0.0,,49.21,74.0625
58,step,3,20,76.702,moving_to_task,2,14.31,,43.298,7.6526
58,step,4,0,110.1587,moving_to_task,0,4.66,,9.8413,97.0976
59,task_finish,3,15,75.5595,moving_to_task,,0.0,,44.4405,100.3671
59,move_to_depot,3,15,75.5595,moving_to_depot,,0.0,,44.4405,100.3671
59,step,0,22,44.3859,moving_to_depot,,0.0,,75.6141,397.1164
59,step,1,25,61.6656,moving_to_depot,,0.0,,58.3344,241.0598
59,step,2,25,69.29,moving_to_depot,,0.0,,50.71,74.0625
59,step,3,15,75.5595,moving_to_depot,,0.0,,44.4405,100.3671
59,step,4,0,108.6587,moving_to_task,0,4.66,,11.3413,97.0976
60,step,0,22,42.8859,moving_to_depot,,0.0,,77.1141,397.1164
60,step,1,16,60.1656,moving_to_depot,,0.0,,59.8344,241.0598
60,step,2,16,67.79,moving_to_depot,,0.0,,52.21,74.0625
60,step,3,15,74.0595,moving_to_depot,,0.0,,45.9405,100.3671
60,step,4,0,107.1587,moving_to_task,0,4.66,,12.8413,97.0976
61,step,0,22,41.3859,moving_to_depot,,0.0,,78.6141,397.1164
61,step,1,16,58.6656,moving_to_depot,,0.0,,61.3344,241.0598
61,step,2,16,66.29,moving_to_depot,,0.0,,53.71,74.0625
61,step,3,15,72.5595,moving_to_depot,,0.0,,47.4405,100.3671
61,step,4,0,105.6587,moving_to_task,0,4.66,,14.3413,97.0976
62,step,0,22,39.8859,moving_to_depot,,0.0,,80.1141,397.1164
62,step,1,16,57.1656,moving_to_depot,,0.0,,62.8344,241.0598
62,step,2,16,64.79,moving_to_depot,,0.0,,55.21,74.0625
62,step,3,20,71.0595,moving_to_depot,,0.0,,48.9405,100.3671
62,step,4,20,104.1587,moving_to_task,0,4.66,,15.8413,97.0976
63,reach_depot,0,0,39.726,idle,,0.0,,80.274,397.1164
63,task_finish,4,23,103.3927,moving_to_task,,0.0,,16.6073,191.138
63,move_to_depot,4,23,103.3927,moving_to_depot,,0.0,,16.6073,191.138
63,step,0,0,39.726,idle,,0.0,,80.274,397.1164
63,step,1,16,55.6656,moving_to_depot,,0.0,,64.3344,241.0598
63,step,2,16,63.29,moving_to_depot,,0.0,,56.71,74.0625
63,step,3,20,69.5595,moving_to_depot,,0.0,,50.4405,100.3671
63,step,4,23,103.3927,moving_to_depot,,0.0,,16.6073,191.138
64,reach_depot,1,0,55.2924,idle,,0.0,,64.7076,241.0598
64,reach_depot,2,0,62.9169,idle,,0.0,,57.0831,74.0625
64,step,0,0,39.726,idle,,0.0,,80.274,397.1164
64,step,1,0,55.2924,idle,,0.0,,64.7076,241.0598
64,step,2,0,62.9169,idle,,0.0,,57.0831,74.0625
64,step,3,20,68.0595,moving_to_depot,,0.0,,51.9405,100.3671
64,step,4,23,101.8927,moving_to_depot,,0.0,,18.1073,191.138
65,step,0,0,39.726,idle,,0.0,,80.274,397.1164
65,step,1,0,55.2924,idle,,0.0,,64.7076,241.0598
65,step,2,0,62.9169,idle,,0.0,,57.0831,74.0625
65,step,3,20,66.5595,moving_to_depot,,0.0,,53.4405,100.3671
65,step,4,20,100.3927,moving_to_depot,,0.0,,19.6073,191.138
66,reach_depot,3,0,65.4171,idle,,0.0,,54.5829,100.3671
66,step,0,0,39.726,idle,,0.0,,80.274,397.1164
66,step,1,0,55.2924,idle,,0.0,,64.7076,241.0598
66,step,2,0,62.9169,idle,,0.0,,57.0831,74.0625
66,step,3,0,65.4171,idle,,0.0,,54.5829,100.3671
66,step,4,20,98.8927,moving_to_depot,,0.0,,21.1073,191.138
67,step,0,0,39.726,idle,,0.0,,80.274,397.1164
67,step,1,0,55.2924,idle,,0.0,,64.7076,241.0598
67,step,2,0,62.9169,idle,,0.0,,57.0831,74.0625
67,step,3,0,65.4171,idle,,0.0,,54.5829,100.3671
67,step,4,20,97.3927,moving_to_depot,,0.0,,22.6073,191.138
68,step,0,0,39.726,idle,,0.0,,80.274,397.1164
68,step,1,0,55.2924,idle,,0.0,,64.7076,241.0598
68,step,2,0,62.9169,idle,,0.0,,57.0831,74.0625
68,step,3,0,65.4171,idle,,0.0,,54.5829,100.3671
68,step,4,20,95.8927,moving_to_depot,,0.0,,24.1073,191.138
69,reach_depot,4,0,95.1267,idle,,0.0,,24.8733,191.138
69,step,0,0,39.726,idle,,0.0,,80.274,397.1164
